Date,Close,High,Low,Open,Volume,Ticker
,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,
2015-10-30,683.2018432617188,689.3120245563985,657.3700286843246,660.5990055064988,4415610,KOTAKBANK.NS
2015-11-02,682.0592041015625,684.5430322301188,675.6012509673161,683.5495009786963,932811,KOTAKBANK.NS
2015-11-03,678.6813354492188,685.5367269751097,671.3292388194925,683.6489928910673,1076363,KOTAKBANK.NS
2015-11-04,668.49755859375,684.4934500480056,665.666018443077,683.0528174322617,437218,KOTAKBANK.NS
2015-11-05,646.3914794921875,667.5537460029844,643.7089933285919,667.5537460029844,931220,KOTAKBANK.NS
2015-11-06,652.2533569335938,661.195139435349,642.9638627017965,644.3051058209223,569044,KOTAKBANK.NS
2015-11-09,655.8300170898438,659.4067663188378,630.5446928521465,638.9399842116712,1169502,KOTAKBANK.NS
2015-11-10,642.6658325195312,653.7933975515011,640.8278234835096,648.875404452511,652634,KOTAKBANK.NS
2015-11-13,665.2684936523438,669.4910014198333,642.814711897827,649.1733360861804,888356,KOTAKBANK.NS
2015-11-16,674.7071533203125,685.0399041952032,661.6919161624443,661.6919161624443,1111593,KOTAKBANK.NS
2015-11-17,672.769775390625,676.5948468176722,668.1498303742799,676.3961284203477,471769,KOTAKBANK.NS
2015-11-18,668.4479370117188,678.4826408844995,663.3312865081889,666.7092570013225,702561,KOTAKBANK.NS
2015-11-19,677.6878051757812,679.5755392632078,665.7157628475329,671.5776228955631,635557,KOTAKBANK.NS
2015-11-20,677.886474609375,688.1695611734629,674.1607317905776,675.6510289180966,1021787,KOTAKBANK.NS
2015-11-23,679.6748657226562,689.5108516960744,675.6014108837617,683.947099627289,588043,KOTAKBANK.NS
2015-11-24,673.2168579101562,680.867061881024,670.9317477994672,678.6812806550125,458845,KOTAKBANK.NS
2015-11-26,680.7677001953125,683.0528101958995,671.9252468326398,675.7006538736541,467400,KOTAKBANK.NS
2015-11-27,694.2301025390625,698.4029467682612,678.5819821598278,680.7677634837269,1230913,KOTAKBANK.NS
2015-11-30,687.8714599609375,693.186889485264,684.2451066327275,693.186889485264,680738,KOTAKBANK.NS
2015-12-01,684.1456909179688,691.0010817653076,682.1586281379103,689.0140189852493,435334,KOTAKBANK.NS
