Date,Close,High,Low,Open,Volume,Ticker
,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,
2015-10-30,205.3513641357422,207.1281650994893,203.7045698234833,204.13792532844397,13366359,RELIANCE.NS
2015-11-02,207.97323608398438,208.3416027255819,204.80965412889088,205.63304404811734,7222044,RELIANCE.NS
2015-11-03,209.57669067382812,210.28092228034726,208.28742915054943,208.7207991089145,11373522,RELIANCE.NS
2015-11-04,206.13140869140625,211.26683028976163,205.0263232774512,209.75004270123327,10033187,RELIANCE.NS
2015-11-05,202.94615173339844,206.066397894139,202.16609742544742,205.6330279610692,10767454,RELIANCE.NS
2015-11-06,206.36976623535156,206.8789733878841,203.22785222431574,203.56370272069833,8367190,RELIANCE.NS
2015-11-09,208.2874298095703,209.0999858276653,200.0967650530466,202.27444873910952,17031699,RELIANCE.NS
2015-11-10,199.94509887695312,207.9082378624526,198.54748395366104,207.36652900655542,11486238,RELIANCE.NS
2015-11-13,202.17694091796875,203.36869744218205,198.1574530399701,198.27662579949765,13682323,RELIANCE.NS
2015-11-16,202.4477996826172,204.1162618048777,200.37846924544863,200.64933090616046,15346549,RELIANCE.NS
2015-11-17,201.0284881591797,203.4445171256186,200.69263768399082,203.26034105857957,8588142,RELIANCE.NS
2015-11-18,197.61573791503906,201.79773396818385,197.17153408830822,200.99599740979772,11249222,RELIANCE.NS
2015-11-19,202.54530334472656,203.40120940817698,198.75334137092136,199.1108741320855,12183206,RELIANCE.NS
2015-11-20,205.16717529296875,206.45645132438898,200.55180894641563,202.38279382802457,11304265,RELIANCE.NS
2015-11-23,206.66226196289062,207.5615034275395,205.02630178764704,205.8497060504887,10499517,RELIANCE.NS
2015-11-24,209.68502807617188,210.53010021227826,206.07724236351615,206.49977843156933,14806176,RELIANCE.NS
2015-11-26,214.2245635986328,214.93962910943114,209.8042217404734,210.40010002315907,23805828,RELIANCE.NS
2015-11-27,212.14439392089844,215.0587963989896,211.07181014647182,214.30039535707985,10891864,RELIANCE.NS
2015-11-30,209.5550079345703,213.30364840482852,208.51492589455523,212.02520639572313,29919205,RELIANCE.NS
2015-12-01,209.2949981689453,212.09021327421635,208.2874177717434,208.88329600776646,12981379,RELIANCE.NS
2015-12-02,211.90606689453125,212.28526744858223,208.99166416207524,209.37086471612622,7573628,RELIANCE.NS
2015-12-03,211.7435302734375,214.28956617379202,211.07181477987675,211.2451569809326,11361395,RELIANCE.NS
2015-12-04,209.19747924804688,211.52683722866837,208.3199199541801,210.68176513068136,13443688,RELIANCE.NS
2015-12-07,206.29391479492188,210.83344330662646,205.79554156375065,209.19746862762022,14483909,RELIANCE.NS
2015-12-08,203.87789916992188,206.6297787752493,202.83781709465987,205.61136447386906,7532164,RELIANCE.NS
2015-12-09,198.4608154296875,204.4304612744202,197.79993379908925,202.8595041254595,9174419,RELIANCE.NS
2015-12-10,205.92555236816406,206.6731049978237,199.3491952536844,199.890904040755,18592203,RELIANCE.NS
2015-12-11,206.48895263671875,207.79989644134054,204.31128335194933,206.22893933201533,18155513,RELIANCE.NS
2015-12-14,206.9547882080078,208.7749388816291,204.98296313307375,205.32966194339852,10563900,RELIANCE.NS
2015-12-15,211.46185302734375,211.90605689006546,206.6406283284482,207.36652773745791,15718833,RELIANCE.NS
2015-12-16,212.0576934814453,213.98618301690462,210.94177431210736,211.46181529637425,12097338,RELIANCE.NS
2015-12-17,218.7857666015625,219.93420211322479,211.91689362975404,212.36109749845372,19369032,RELIANCE.NS
2015-12-18,214.9287872314453,218.63407790552466,214.5170850533323,217.50732470766613,16016139,RELIANCE.NS
2015-12-21,214.97213745117188,216.46725738037426,213.2928414269805,214.0620619352278,12331769,RELIANCE.NS
2015-12-22,213.9320526123047,217.24730906758558,213.21698708820668,215.1238091998418,11579277,RELIANCE.NS
2015-12-23,217.50732421875,218.17903968818098,214.51708457113767,214.90711897397162,12919467,RELIANCE.NS
2015-12-24,216.8031005859375,218.24405102678202,215.88220567761783,217.5289999823818,11901877,RELIANCE.NS
2015-12-28,218.9374542236328,219.66333917372066,216.68393322951437,216.81393988365494,12885935,RELIANCE.NS
2015-12-29,220.02085876464844,220.73590978408188,218.23320951936154,218.93744111606742,14913870,RELIANCE.NS
2015-12-30,217.6590118408203,220.1508783649689,217.11730298465494,219.93420060829064,8151610,RELIANCE.NS
2015-12-31,219.84750366210938,220.95260355737904,216.4889118206147,217.42065505504476,18483713,RELIANCE.NS
2016-01-01,220.01004028320312,220.7792607924818,218.46075091222082,218.80743532678252,5416562,RELIANCE.NS
2016-01-04,215.66549682617188,219.67415063535964,213.80201044918542,217.76732871141704,30170947,RELIANCE.NS
2016-01-05,217.7998504638672,218.85076650343774,216.03388336908822,216.74893442429666,14946239,RELIANCE.NS
2016-01-06,223.66114807128906,225.00459348881043,216.77059325149128,218.33071641483755,26759864,RELIANCE.NS
2016-01-07,219.5549774169922,222.7510607850581,218.42822426957886,221.2451071381122,19739943,RELIANCE.NS
2016-01-08,222.26353454589844,223.81282383121436,220.3025430765852,221.0176085710197,21313199,RELIANCE.NS
2016-01-11,227.86480712890625,229.85830020526586,219.0674449426684,220.1400286902471,29016443,RELIANCE.NS
2016-01-12,226.53219604492188,230.85503242835276,225.58961900047527,228.60152620236326,23373377,RELIANCE.NS
2016-01-13,233.33607482910156,236.13130442423247,226.9113918866168,228.18983392878874,71802356,RELIANCE.NS
2016-01-14,230.04246520996094,234.23530947936928,228.1789933324697,230.51917068198614,27823189,RELIANCE.NS
2016-01-15,232.56686401367188,236.0771449690892,230.8984018720038,231.79764350292703,28767318,RELIANCE.NS
2016-01-18,220.3350372314453,234.87453303742072,218.43906361533644,232.93520940889573,27254669,RELIANCE.NS
2016-01-19,226.13134765625,227.47477861500693,219.73916608917565,222.9677657669591,21489315,RELIANCE.NS
2016-01-20,217.6698455810547,224.24620352988683,214.51709743670557,224.24620352988683,45114225,RELIANCE.NS
2016-01-21,213.26031494140625,222.26353574318838,211.63518843584404,220.48673481382508,31768619,RELIANCE.NS
2016-01-22,217.58314514160156,219.06743096712333,215.39464223783318,215.39464223783318,23682648,RELIANCE.NS
2016-01-25,217.53981018066406,220.74672734037276,216.68390422652828,218.85073936338725,13099564,RELIANCE.NS
2016-01-27,216.54306030273438,218.8507359264871,216.0230192994764,218.4390482499447,17251028,RELIANCE.NS
2016-01-28,220.34588623046875,221.40765062140753,216.0555509736724,216.90062314554362,23074633,RELIANCE.NS
2016-01-29,224.35452270507812,225.35126922652623,220.58422882125657,220.79007267188388,19177163,RELIANCE.NS
2016-02-01,223.2494354248047,225.74130170732832,222.22018725144503,225.3404334318742,9918809,RELIANCE.NS
2016-02-02,216.93310546875,223.79114382847345,214.62541526566855,223.2494350258033,14771279,RELIANCE.NS
2016-02-03,212.65359497070312,215.38382128565348,211.26682850366376,214.08371145027684,15691478,RELIANCE.NS
2016-02-04,210.8443145751953,216.90063162665365,209.25168962321771,214.08373391991807,18203784,RELIANCE.NS
2016-02-05,210.37843322753906,212.7836141446888,208.3199367153294,212.15523419626544,20998404,RELIANCE.NS
2016-02-08,208.24407958984375,213.39032037829412,207.57234969056293,210.42174865802698,12078110,RELIANCE.NS
2016-02-09,207.474853515625,209.9233843176464,205.8497270604858,206.4781069754913,19603494,RELIANCE.NS
2016-02-10,208.5907745361328,210.83346150218782,205.55719934236797,206.21809538853444,16883350,RELIANCE.NS
2016-02-11,200.3351287841797,209.30584806431622,198.3741372735685,208.6341181051593,17114833,RELIANCE.NS
2016-02-12,196.43479919433594,202.3611088437634,192.4369792519477,202.3611088437634,29319458,RELIANCE.NS
2016-02-15,205.14552307128906,206.14226974552287,198.91586358956314,198.91586358956314,19283523,RELIANCE.NS
2016-02-16,201.63525390625,207.58321774804588,200.86601890077702,206.0880977551779,13024856,RELIANCE.NS
2016-02-17,206.41310119628906,207.46401715930583,198.5691356135171,202.62112504829437,15442221,RELIANCE.NS
2016-02-18,203.70457458496094,209.90173202438697,202.81616685008663,208.65579152509355,14433087,RELIANCE.NS
2016-02-19,204.62550354003906,206.44565486391508,203.1087155916331,203.68294067353776,10235503,RELIANCE.NS
2016-02-22,208.51495361328125,209.81506356836294,204.57130266045047,204.57130266045047,12770834,RELIANCE.NS
2016-02-23,205.7738800048828,209.57667543865958,204.2787602662221,208.68826781181738,18989787,RELIANCE.NS
2016-02-24,206.4239501953125,207.70237787785638,204.11625978383063,204.74465420182977,15186204,RELIANCE.NS
2016-02-25,204.5712890625,207.26901378546972,203.86707192393416,206.75980661819221,24826958,RELIANCE.NS
2016-02-26,205.92555236816406,207.74570314998078,204.6146087140618,206.49976281459084,8349402,RELIANCE.NS
2016-02-29,209.45753479003906,215.5138518788519,202.59948104398057,206.13142985510305,31032353,RELIANCE.NS
2016-03-01,212.63192749023438,213.44449794652522,209.0241418575042,209.0349757445356,16453192,RELIANCE.NS
2016-03-02,217.00894165039062,217.92985094991764,213.92119715042463,215.1454552779109,20105967,RELIANCE.NS
2016-03-03,219.46832275390625,220.5842420981475,216.14221803176756,218.85076223591665,15880459,RELIANCE.NS
2016-03-04,218.0706787109375,219.9341649743254,217.4422988539116,219.7174727882861,8987660,RELIANCE.NS
2016-03-08,222.53439331054688,223.3794509778336,218.30904711623754,218.30904711623754,13222993,RELIANCE.NS
2016-03-09,225.7196502685547,226.19635578599065,220.71424956771168,221.01761288406888,11854901,RELIANCE.NS
2016-03-10,219.22996520996094,226.6297274406501,218.6340869248464,225.79548916280805,20706353,RELIANCE.NS
2016-03-11,219.8258514404297,223.0869529916606,218.98079370886538,219.91253700921706,15319044,RELIANCE.NS
2016-03-14,220.96343994140625,222.4043758939567,219.4899878621999,220.82258494079457,11880095,RELIANCE.NS
2016-03-15,221.12594604492188,222.71857086958101,219.95585728894147,221.88433261951093,10487788,RELIANCE.NS
2016-03-16,221.39678955078125,222.2743633354288,217.8648555669135,221.2342812441683,11064129,RELIANCE.NS
2016-03-17,222.6295623779297,227.2092463615364,221.7530637763548,225.03992621859783,16832997,RELIANCE.NS
2016-03-18,225.083740234375,225.73015097791318,222.5638178311563,223.12258164368254,14030979,RELIANCE.NS
2016-03-21,227.2969207763672,228.21724295655497,224.1086753775206,225.24811492093056,12708074,RELIANCE.NS
2016-03-22,229.60867309570312,230.5728040834198,226.93535360520687,227.23117666128962,15333442,RELIANCE.NS
2016-03-23,225.52200317382812,229.40048249725353,224.03196137441657,229.40048249725353,16806372,RELIANCE.NS
2016-03-28,223.59371948242188,226.069818652217,222.5528828244483,225.6973045331758,18070240,RELIANCE.NS
2016-03-29,227.0668182373047,228.32677216786368,223.54988262023096,224.33871965334234,15871250,RELIANCE.NS
2016-03-30,229.43336486816406,230.46324569087028,228.48017511967453,228.48017511967453,14453294,RELIANCE.NS
