Date,Close,High,Low,Open,Volume,Ticker
,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,
2015-10-30,252.7886199951172,255.63927944321904,250.68510772164706,253.34036505973685,8097460,HDFCBANK.NS
2015-11-02,248.9954376220703,251.93805956961364,247.4781595809306,251.74265743891553,3156552,HDFCBANK.NS
2015-11-03,249.40924072265625,251.04146441164957,248.0988426146229,250.80006716300832,2548592,HDFCBANK.NS
2015-11-04,248.67361450195312,252.44384056561057,247.8805000834529,250.593230901468,2696444,HDFCBANK.NS
2015-11-05,248.24830627441406,248.9724700408574,245.86893509574975,247.93795839248818,3596952,HDFCBANK.NS
2015-11-06,248.4896697998047,250.35178490136292,247.1907775162447,248.4436746728142,5881004,HDFCBANK.NS
2015-11-09,244.78839111328125,245.90335886889596,241.6158783456126,243.22511825847585,11429432,HDFCBANK.NS
2015-11-10,242.44354248046875,244.8344194188337,241.94927019957362,243.6964678495214,4402580,HDFCBANK.NS
2015-11-13,241.85731506347656,242.53548362664785,239.31700327520417,241.24809709865468,3940028,HDFCBANK.NS
2015-11-16,243.90335083007812,244.83442253531175,240.2940658732719,241.09868604122835,4734732,HDFCBANK.NS
2015-11-17,243.8688507080078,244.5585250278122,241.66187043429775,244.4435793078448,2567404,HDFCBANK.NS
2015-11-18,241.0641632080078,245.0297906275722,240.5354297231515,244.07573551984652,2446720,HDFCBANK.NS
2015-11-19,245.73097229003906,246.20223291667884,241.2940561562031,242.53547557743002,3277680,HDFCBANK.NS
2015-11-20,246.1792755126953,248.34026094745647,243.6849586709594,244.81143248872118,4648160,HDFCBANK.NS
2015-11-23,245.0757598876953,247.24822258482172,243.46651994525575,246.90338545429896,3408280,HDFCBANK.NS
2015-11-24,244.6849365234375,246.78844870861914,244.16768080886425,244.89184442185052,4002252,HDFCBANK.NS
2015-11-26,244.5929718017578,245.29415187718322,241.63887258620483,243.45502046667013,8791484,HDFCBANK.NS
2015-11-27,248.1448516845703,248.78853094557664,243.9033373389158,244.79991966048752,6925072,HDFCBANK.NS
2015-11-30,247.7655029296875,248.51265012015048,245.91486558660336,248.09883429718747,5247776,HDFCBANK.NS
2015-12-01,248.9724578857422,249.40925728409127,246.7884889569199,247.6046148870701,1895332,HDFCBANK.NS
2015-12-02,247.77700805664062,251.20236810100562,246.40913713543398,250.58167243116077,2562284,HDFCBANK.NS
2015-12-03,247.53562927246094,248.51266797634574,245.36316620310956,246.55859056857614,3807712,HDFCBANK.NS
2015-12-04,243.43202209472656,246.81141463033765,242.76533138647963,246.81141463033765,5859828,HDFCBANK.NS
2015-12-07,244.1332244873047,246.23673695686844,243.93782235907688,245.5700461109244,5814808,HDFCBANK.NS
2015-12-08,241.21365356445312,244.12178661815392,240.69639769548004,243.9148786579793,4902660,HDFCBANK.NS
2015-12-09,240.79977416992188,242.99524861579053,240.202062047027,240.71931777965287,3890616,HDFCBANK.NS
2015-12-10,243.82289123535156,244.42060345399872,239.61589410712705,240.23658986054448,6514340,HDFCBANK.NS
2015-12-11,240.54689025878906,243.82284311028909,239.5468681588096,243.68491386596753,3033920,HDFCBANK.NS
2015-12-14,242.54701232910156,243.65047457319042,239.11011793435563,239.3170258747861,5878016,HDFCBANK.NS
2015-12-15,243.55844116210938,244.24811538662382,240.30550018681575,242.07565280456976,4557416,HDFCBANK.NS
2015-12-16,245.36317443847656,246.75400097881732,243.53552043446587,244.37462990325645,6842768,HDFCBANK.NS
2015-12-17,248.34022521972656,249.20231810986678,244.83438079982298,246.88042020500637,4878012,HDFCBANK.NS
2015-12-18,246.6735076904297,249.43220488734036,245.6389962415882,249.43220488734036,3172128,HDFCBANK.NS
2015-12-21,247.22528076171875,248.25979232780682,245.76547560882338,246.3861713233073,3097500,HDFCBANK.NS
2015-12-22,245.16775512695312,247.47817570262117,244.6045322318522,247.01839274729812,2429536,HDFCBANK.NS
