Date,Close,High,Low,Open,Volume,Ticker
,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,
2015-10-30,686.4423217773438,695.2730809346398,681.5982378972164,687.5997318158082,1209468,HINDUNILVR.NS
2015-11-02,688.2427368164062,690.0431640285062,678.6403362511688,685.2419899103242,553599,HINDUNILVR.NS
2015-11-03,689.7003784179688,693.1726614324662,686.9139700696007,690.1719139803776,349296,HINDUNILVR.NS
2015-11-04,686.7425537109375,701.4033288698406,685.1993224829827,691.7152109249645,945881,HINDUNILVR.NS
2015-11-05,688.1571655273438,695.8304637802676,683.9560980518178,686.7425064738403,462520,HINDUNILVR.NS
2015-11-06,685.070556640625,691.8436924963239,682.7128267619659,691.6293534164458,726024,HINDUNILVR.NS
2015-11-09,688.1141967773438,691.88658571029,672.1673893393648,680.7409529788976,1247468,HINDUNILVR.NS
2015-11-10,688.9287109375,694.1157065876965,680.2265750493538,687.5998190099278,880293,HINDUNILVR.NS
2015-11-13,683.0559692382812,685.4565570962925,679.3264368736312,679.3264368736312,1029232,HINDUNILVR.NS
2015-11-16,672.2531127929688,687.6855275449664,668.8236872925248,680.7409618381196,1186659,HINDUNILVR.NS
2015-11-17,684.4276123046875,685.8851286688854,670.4527132738355,673.7964242076492,792593,HINDUNILVR.NS
2015-11-18,680.3123779296875,691.7580661920346,677.697451088993,684.1704821523512,721764,HINDUNILVR.NS
2015-11-19,681.25537109375,687.471204962594,679.2834618494103,683.7417255728402,861404,HINDUNILVR.NS
2015-11-20,684.298828125,688.8428052281365,680.9979755691327,685.7562917085385,845026,HINDUNILVR.NS
2015-11-23,678.3404541015625,686.4853406214563,674.7395464375164,681.6412556017543,692990,HINDUNILVR.NS
2015-11-24,696.130615234375,697.4595073332767,677.9546471097585,680.7410557131183,1188716,HINDUNILVR.NS
2015-11-26,696.5592651367188,704.3183306199502,692.8726428311437,698.4883171682402,1282221,HINDUNILVR.NS
2015-11-27,699.7742919921875,703.6752530786597,692.743959168513,696.602062901506,897445,HINDUNILVR.NS
2015-11-30,696.1734619140625,708.1764526367188,689.4003247890089,697.459496634347,2959644,HINDUNILVR.NS
2015-12-01,714.5208129882812,717.4357932216145,696.0447415249586,696.0447415249586,1404347,HINDUNILVR.NS
2015-12-02,711.5202026367188,716.4928600271764,705.9473852116271,714.0922722175303,983626,HINDUNILVR.NS
2015-12-03,700.1172485351562,709.8054181780504,697.8881427209184,709.7625084929085,680102,HINDUNILVR.NS
2015-12-04,698.7025756835938,706.8474610993485,690.1718694402643,697.3307741109811,1445988,HINDUNILVR.NS
2015-12-07,714.6065673828125,716.3212802019674,698.7454738056294,698.7454738056294,1273142,HINDUNILVR.NS
2015-12-08,707.9620361328125,720.0078828970285,705.2613425838597,713.2347988411942,1136199,HINDUNILVR.NS
2015-12-09,703.160888671875,715.8926105751005,699.7314629924733,709.0337592162972,1028736,HINDUNILVR.NS
2015-12-10,699.5172729492188,712.334712294173,696.3879004183664,705.6044838957409,1144862,HINDUNILVR.NS
2015-12-11,704.8327026367188,713.2776948990867,700.1601519399826,701.5747586571002,1214169,HINDUNILVR.NS
2015-12-14,719.3221435546875,722.322891471781,697.4166942256834,707.3191518863136,1307321,HINDUNILVR.NS
2015-12-15,736.1261596679688,739.4698704485054,719.4934774575275,719.4934774575275,2303845,HINDUNILVR.NS
2015-12-16,733.3826904296875,744.5283237047352,731.0678176683242,741.6132909935544,1101128,HINDUNILVR.NS
2015-12-17,740.9703979492188,742.2135754118455,720.1795016226135,720.1795016226135,1214526,HINDUNILVR.NS
2015-12-18,734.79736328125,750.7013155749468,730.5963479119285,742.1277507450416,2114632,HINDUNILVR.NS
2015-12-21,730.1246948242188,738.9983650285845,728.5386064037893,738.9983650285845,1112136,HINDUNILVR.NS
2015-12-22,729.9962158203125,735.5261758128231,722.9230245651889,731.2822505939713,913032,HINDUNILVR.NS
2015-12-23,740.1129760742188,746.3288105098261,733.939998996528,736.8550319392639,770192,HINDUNILVR.NS
2015-12-24,740.9703979492188,745.3000380586717,739.0413457127296,744.185485010034,538736,HINDUNILVR.NS
2015-12-28,742.3419799804688,748.4720988579936,739.4698571191518,741.6132480093522,976331,HINDUNILVR.NS
2015-12-29,735.5262451171875,743.3281692142921,733.0398900556168,743.3281692142921,754046,HINDUNILVR.NS
2015-12-30,735.1403198242188,739.8129230779177,732.7825895183867,735.6118554196079,677471,HINDUNILVR.NS
2015-12-31,739.6842651367188,742.8564944156,730.0390052320092,735.1402864918324,743363,HINDUNILVR.NS
2016-01-01,734.3687744140625,739.0413782808045,731.7538472884763,737.326665106139,230366,HINDUNILVR.NS
2016-01-04,736.46923828125,744.7856068510185,729.7390106441118,734.3687043768356,828876,HINDUNILVR.NS
2016-01-05,726.995361328125,736.511996325073,724.894827706959,735.0116226426518,1118709,HINDUNILVR.NS
2016-01-06,722.7943115234375,728.7529490431551,720.9938839926486,728.7529490431551,2135092,HINDUNILVR.NS
2016-01-07,703.2467651367188,720.9940575754695,700.8890344398263,720.1795583234913,1353969,HINDUNILVR.NS
2016-01-08,694.330078125,712.8918656115627,692.486793213172,702.1749103257605,1324046,HINDUNILVR.NS
2016-01-11,695.9590454101562,702.77503913557,687.0425180760592,691.0292461972109,1514504,HINDUNILVR.NS
2016-01-12,702.7750244140625,704.8755579787445,689.7860545239689,693.1726226390016,1110037,HINDUNILVR.NS
2016-01-13,713.963623046875,716.9215134280073,697.6738495999934,704.5755589367104,1338356,HINDUNILVR.NS
2016-01-14,709.248291015625,718.3791602993342,701.7892776706241,711.1773434843891,1531002,HINDUNILVR.NS
2016-01-15,689.5289916992188,710.70570853114,665.865972318809,709.2481919591902,3249884,HINDUNILVR.NS
2016-01-18,694.4158935546875,700.1601924539431,681.5984036739102,682.712956635524,1525578,HINDUNILVR.NS
2016-01-19,694.8446044921875,704.5327227357667,692.4440166937,697.0308531599371,867289,HINDUNILVR.NS
2016-01-20,681.6412353515625,698.7455070009831,673.0248134917446,690.1719424979036,1543575,HINDUNILVR.NS
2016-01-21,664.965576171875,685.0277360567794,663.7653086574638,683.4845050646052,1679165,HINDUNILVR.NS
2016-01-22,661.4505615234375,671.738839862104,660.1645267311042,669.1667702774374,1465143,HINDUNILVR.NS
2016-01-25,671.5673828125,672.8105602899642,659.9073545310034,661.8792641527267,1036869,HINDUNILVR.NS
2016-01-27,658.3639526367188,672.0387443596268,657.0779181301974,669.5952997287874,1291178,HINDUNILVR.NS
2016-01-28,678.8118896484375,683.3130104828604,657.1636418257372,659.9929073130271,1967418,HINDUNILVR.NS
2016-01-29,700.3744506835938,703.0322345411604,678.2546141239501,678.2546141239501,1733695,HINDUNILVR.NS
2016-02-01,686.6996459960938,700.8031697953792,685.0277904847036,699.6028498567185,1025869,HINDUNILVR.NS
2016-02-02,685.9708251953125,694.4158170155254,683.2701839700944,694.0299961750995,960236,HINDUNILVR.NS
2016-02-03,704.4039306640625,710.3197101959172,682.0269516727243,682.0269516727243,1843081,HINDUNILVR.NS
2016-02-04,715.7211303710938,718.807644886551,700.0743756750313,706.8903696933393,1698770,HINDUNILVR.NS
2016-02-05,724.4234619140625,733.4685634818709,711.6059704149068,711.6059704149068,2043434,HINDUNILVR.NS
2016-02-08,710.662841796875,727.2098122005635,708.5623078528489,723.6089043435029,490426,HINDUNILVR.NS
2016-02-09,708.4764404296875,722.0227134170232,707.0618337665749,708.4764404296875,964658,HINDUNILVR.NS
2016-02-10,706.93310546875,713.4061348735781,703.1178595825536,708.1762825321904,781041,HINDUNILVR.NS
2016-02-11,688.1141967773438,709.8910693533087,678.3403656256042,706.3759291926522,1010277,HINDUNILVR.NS
2016-02-12,696.687744140625,700.2029365480381,681.598293419124,686.313753310703,1318480,HINDUNILVR.NS
2016-02-15,689.914794921875,704.7041947377911,684.1704958319443,700.4602695422287,1206980,HINDUNILVR.NS
2016-02-16,688.6287841796875,696.0448868618171,685.4136971510183,694.4587981925631,926079,HINDUNILVR.NS
2016-02-17,696.6449584960938,697.8881357885208,677.0972423083346,686.3138239541903,783633,HINDUNILVR.NS
2016-02-18,709.3767700195312,712.0345541667448,696.6021375803493,697.9310296539561,1179011,HINDUNILVR.NS
2016-02-19,709.5482788085938,713.1920442434604,697.4167146992555,713.1920442434604,620200,HINDUNILVR.NS
2016-02-22,738.7412719726562,742.4707519312864,708.4765447248167,709.0338473985842,1883688,HINDUNILVR.NS
2016-02-23,717.4786987304688,735.9976287890876,715.2067356161127,735.9976287890876,590731,HINDUNILVR.NS
